id,Machine failure
139306,0.0012612105
139307,0.013807826
139308,0.9682331
139309,0.0027913912
139310,0.0011875045
139311,0.0010481392
139312,0.0012658287
139313,0.00083695515
139314,0.0012017419
139315,0.0013697252
139316,0.0007590674
139317,0.0006635942
139318,0.0012899179
139319,0.0038650357
139320,0.0005724844
139321,0.0009478534
139322,0.0046955547
139323,0.0034359558
139324,0.0009677842
139325,0.00060807134
139326,0.0009093133
139327,0.0007936198
139328,0.0011836613
139329,0.0033087
139330,0.00083457876
139331,0.0014476562
139332,0.001406497
139333,0.0012869684
139334,0.0037816097
139335,0.0021581417
139336,0.0044156252
139337,0.00090885814
139338,0.0033776155
139339,0.0009205473
139340,0.0015088596
139341,0.0006857178
139342,0.0021288656
139343,0.009593305
139344,0.0010078249
139345,0.0020783897
139346,0.00094397
139347,0.0013183904
139348,0.00222526
139349,0.0020263763
139350,0.0015501914
139351,0.0010495866
139352,0.0010301429
139353,0.0013028949
139354,0.0013029396
139355,0.0011997947
139356,0.010952534
139357,0.0015767614
139358,0.0008132423
139359,0.000620708
139360,0.0008128808
139361,0.0009019661
139362,0.0007880338
139363,0.0019841308
139364,0.0052955113
139365,0.0007725467
139366,0.010662743
139367,0.001910277
139368,0.007886804
139369,0.003781931
139370,0.0014129302
139371,0.034812495
139372,0.0029194844
139373,0.00044160112
139374,0.0020308325
139375,0.0050829225
139376,0.0011339362
139377,0.0011099771
139378,0.008757413
139379,0.0025196944
139380,0.0024120319
139381,0.0020672774
139382,0.0032802518
139383,0.0018852395
139384,0.00084686506
139385,0.0014129302
139386,0.011354764
139387,0.003886804
139388,0.0030734143
139389,0.00086697796
139390,0.0015595552
139391,0.0007113595
139392,0.0028926493
139393,0.0005710824
139394,0.0013485645
139395,0.0030223844
139396,0.002950571
139397,0.000620708
139398,0.0014638717
139399,0.019002542
139400,0.003927669
139401,0.0014622728
139402,0.007987923
139403,0.00046559173
139404,0.0013859827
139405,0.0011774658
139406,0.00064693595
139407,0.0010909833
139408,0.0012746898
139409,0.0025006356
139410,0.0017374461
139411,0.0008361306
139412,0.0009942714
139413,0.017543187
139414,0.002035991
139415,0.0005959081
139416,0.0017758834
139417,0.00089567155
139418,0.002150544
139419,0.0055811587
139420,0.0010501372
139421,0.0015697419
139422,0.0015435162
139423,0.009163672
139424,0.0025241855
139425,0.0052931835
139426,0.0010370723
139427,0.0039349515
139428,0.0008928457
139429,0.0009892974
139430,0.0031257104
139431,0.0008850705
139432,0.0017090694
139433,0.9924817
139434,0.0018941901
139435,0.0052187443
139436,0.002509689
139437,0.0013908983
139438,0.0025768664
139439,0.002335545
139440,0.00044041142
139441,0.0020386542
139442,0.007875708
139443,0.0021244576
139444,0.0006208121
139445,0.00056771544
139446,0.0019763599
139447,0.0033967365
139448,0.0013125613
139449,0.0009149597
139450,0.0010688906
139451,0.0020503015
139452,0.00096933724
139453,0.0013066591
139454,0.0016435933
139455,0.00073249044
139456,0.0002889674
139457,0.00094814243
139458,0.0018667324
139459,0.0016750068
139460,0.0011360943
139461,0.0009935693
139462,0.0029129358
139463,0.0012964469
139464,0.0021402196
139465,0.002044132
139466,0.0056156656
139467,0.0006716564
139468,0.0016846675
139469,0.0012959939
139470,0.0019051207
139471,0.0006300579
139472,0.0016670172
139473,0.001118769
139474,0.006100557
139475,0.014429634
139476,0.00078593474
139477,0.000430268
139478,0.0050476193
139479,0.0009952257
139480,0.00122517
139481,0.0047883294
139482,0.0027493513
139483,0.0007236293
139484,0.00075560797
139485,0.0012601472
139486,0.0010171346
139487,0.0009149597
139488,0.000798529
139489,0.0013734455
139490,0.0018506928
139491,0.0034724935
139492,0.026532015
139493,0.0012693662
139494,0.00093941344
139495,0.001002108
139496,0.00436961
139497,0.0014122623
139498,0.0018663673
139499,0.0022099277
139500,0.0016834297
139501,0.0010403716
139502,0.0018664304
139503,0.008657174
139504,0.0060747317
139505,0.00075059145
139506,0.0007880338
139507,0.0024807872
139508,0.007909436
139509,0.0021099688
139510,0.0021581417
139511,0.0025093034
139512,0.00077748677
139513,0.0014368074
139514,0.005639242
139515,0.00088320364
139516,0.002109464
139517,0.0012852075
139518,0.0013629347
139519,0.00068988634
139520,0.00096028653
139521,0.0012817895
139522,0.0044227983
139523,0.014373159
139524,0.00062847696
139525,0.002185852
139526,0.0013912884
139527,0.0055036517
139528,0.007853399
139529,0.009181388
139530,0.0012342229
139531,0.0025851966
139532,0.00090425764
139533,0.0015113228
139534,0.0022261527
139535,0.0008464193
139536,0.00084396097
139537,0.0019735845
139538,0.0009557042
139539,0.00091222336
139540,0.0006240482
139541,0.0007527554
139542,0.0006836405
139543,0.0020255416
139544,0.0046486696
139545,0.0009077291
139546,0.0024147343
139547,0.0011463249
139548,0.0021655539
139549,0.0014122623
139550,0.00091129605
139551,0.000948779
139552,0.0010562228
139553,0.01275338
139554,0.00094908546
139555,0.0017839355
139556,0.0026428504
139557,0.0010403716
139558,0.0012657209
139559,0.0016884264
139560,0.001510241
139561,0.0006208121
139562,0.00056814984
139563,0.014356173
139564,0.0008957637
139565,0.0005290484
139566,0.0038213728
139567,0.0007012212
139568,0.0036276388
139569,0.009173189
139570,0.0010473946
139571,0.0012194848
139572,0.0005860838
139573,0.0010891171
139574,0.0014529403
139575,0.004579949
139576,0.001111106
139577,0.0014360695
139578,0.00095482817
139579,0.0032443348
139580,0.0016191555
139581,0.0008464193
139582,0.0009442605
139583,0.0021931597
139584,0.001126435
139585,0.0009544662
139586,0.0026886668
139587,0.0007499322
139588,0.0010743671
139589,0.0040421337
139590,0.007961531
139591,0.0011334401
139592,0.0006789254
139593,0.007877937
139594,0.0022819487
139595,0.0025598942
139596,0.0020530538
139597,0.005845162
139598,0.0025093034
139599,0.0013979297
139600,0.0011465843
139601,0.0014853396
139602,0.001327313
139603,0.0009251165
139604,0.00073249044
139605,0.005775595
139606,0.0017648393
139607,0.001238227
139608,0.002400043
139609,0.0005784387
139610,0.004701493
139611,0.00064638467
139612,0.007275203
139613,0.00070683594
139614,0.9975932
139615,0.0041886554
139616,0.0010909833
139617,0.004795058
139618,0.0006695524
139619,0.001029904
139620,0.0015326411
139621,0.00379369
139622,0.0007113595
139623,0.00097159506
139624,0.9963201
139625,0.0008174603
139626,0.98684686
139627,0.00026523814
139628,0.00090397545
139629,0.0007012212
139630,0.003436686
139631,0.0006651252
139632,0.0008699657
139633,0.00096880214
139634,0.0025171847
139635,0.002335478
139636,0.0059032566
139637,0.009262547
139638,0.9971495
139639,0.00078844884
139640,0.0010243381
139641,0.0041191713
139642,0.0014930534
139643,0.0027962069
139644,0.0041840835
139645,0.00888066
139646,0.00065426715
139647,0.0026066618
139648,0.0007532717
139649,0.0045674816
139650,0.001133596
139651,0.0056035602
139652,0.0007407488
139653,0.0017795415
139654,0.0020740544
139655,0.0015733488
139656,0.002797296
139657,0.0011329185
139658,0.0027208999
139659,0.003771185
139660,0.0006820864
139661,0.034674563
139662,0.002284825
139663,0.0010022512
139664,0.00061493303
139665,0.001128626
139666,0.0022327197
139667,0.0032650293
139668,0.0014529403
139669,0.001032805
139670,0.00076607993
139671,0.0013184745
139672,0.0014220583
139673,0.0014574912
139674,0.0008850705
139675,0.019071879
139676,0.0012798443
139677,0.0028360456
139678,0.0012904523
139679,0.0011111018
139680,0.0016077147
139681,0.0018354809
139682,0.0047226083
139683,0.0008127216
139684,0.01030755
139685,0.0023908333
139686,0.00552554
139687,0.0013394488
139688,0.023492392
139689,0.0025914488
139690,0.0040315758
139691,0.0009393543
139692,0.0024713026
139693,0.00077888055
139694,0.0008731293
139695,0.0050000683
139696,0.0043745087
139697,0.0012952337
139698,0.0007113595
139699,0.0011481325
139700,0.0015080379
139701,0.00083457876
139702,0.0013017346
139703,0.0008712029
139704,0.0014202954
139705,0.0013662792
139706,0.0013690236
139707,0.0012119325
139708,0.00054664136
139709,0.010694136
139710,0.0026209522
139711,0.0010964756
139712,0.0060116514
139713,0.00078276644
139714,0.0014924166
139715,0.0079282215
139716,0.0010253662
139717,0.0020333515
139718,0.0006948168
139719,0.001268048
139720,0.0006635942
139721,0.0013826097
139722,0.0007639251
139723,0.0018792866
139724,0.0020880646
139725,0.0010028649
139726,0.99678624
139727,0.0013330874
139728,0.00089917437
139729,0.001334028
139730,0.0010267865
139731,0.00050685136
139732,0.00062951614
139733,0.0018065271
139734,0.0037816097
139735,0.0013513223
139736,0.0022181442
139737,0.003050379
139738,0.010787569
139739,0.0016612997
139740,0.0005385669
139741,0.00097038224
139742,0.00064329006
139743,0.0023761978
139744,0.0052802344
139745,0.0011598195
139746,0.016430443
139747,0.0007012212
139748,0.0015419106
139749,0.00059918995
139750,0.0010470274
139751,0.0012756852
139752,0.001316376
139753,0.006469129
139754,0.006016597
139755,0.0007984058
139756,0.0015745666
139757,0.0050869947
139758,0.004899762
139759,0.0022842023
139760,0.001330011
139761,0.00527517
139762,0.0015908404
139763,0.019268181
139764,0.0016036808
139765,0.0010891171
139766,0.00088611385
139767,0.00083938346
139768,0.0008337175
139769,0.0021581417
139770,0.0013307831
139771,0.997364
139772,0.0021597832
139773,0.0012850025
139774,0.0021499433
139775,0.003422766
139776,0.0009865918
139777,0.002666844
139778,0.0015716763
139779,0.00070080993
139780,0.0035591742
139781,0.0006695524
139782,0.0015292102
139783,0.12542386
139784,0.0008543248
139785,0.0048834984
139786,0.0012687384
139787,0.0049581053
139788,0.0007168059
139789,0.12408448
139790,0.017960843
139791,0.0021581417
139792,0.0007787566
139793,0.0007351313
139794,0.0009467049
139795,0.00096473465
139796,0.0016368165
139797,0.0007594082
139798,0.010773966
139799,0.0013788523
139800,0.0018397823
139801,0.0014146974
139802,0.00094721507
139803,0.0011567044
139804,0.003777026
139805,0.0004171
139806,0.023018658
139807,0.000650944
139808,0.0005657007
139809,0.0018138593
139810,0.0012755776
139811,0.00056814984
139812,0.0005973539
139813,0.0007590674
139814,0.0016844621
139815,0.0008099886
139816,0.00097227626
139817,0.0007880338
139818,0.0013300901
139819,0.0034724935
139820,0.0017843379
139821,0.0035675177
139822,0.00257528
139823,0.00056814984
139824,0.0032634018
139825,0.012058868
139826,0.044022776
139827,0.00071373855
139828,0.0009639
139829,0.0009834161
139830,0.006253542
139831,0.000949142
139832,0.003208009
139833,0.0019347693
139834,0.000594214
139835,0.0013358569
139836,0.001572555
139837,0.00079456536
139838,0.0010396686
139839,0.00091858645
139840,0.0008236019
139841,0.003005343
139842,0.0010688906
139843,0.0008191914
139844,0.002692088
139845,0.00074186636
139846,0.9965823
139847,0.001082477
139848,0.0011670908
139849,0.0030270764
139850,0.00071907404
139851,0.0059968242
139852,0.0026746131
139853,0.0014382887
139854,0.002527917
139855,0.00097159506
139856,0.00096674275
139857,0.0031020392
139858,0.0008850705
139859,0.0011862037
139860,0.0012048836
139861,0.0007821975
139862,0.00081010937
139863,0.0066622603
139864,0.0029743991
139865,0.00147868
139866,0.003945283
139867,0.0011914371
139868,0.00090533134
139869,0.0062523684
139870,0.0013686168
139871,0.00067541015
139872,0.010992364
139873,0.002058967
139874,0.00049345
139875,0.008657174
139876,0.0019417095
139877,0.018380579
139878,0.0052931835
139879,0.0008396455
139880,0.0023845853
139881,0.0025045793
139882,0.001531776
139883,0.0009563154
139884,0.00055728806
139885,0.0019161892
139886,0.0040214467
139887,0.0010019152
139888,0.0030414246
139889,0.022872185
139890,0.00229755
139891,0.0015656995
139892,0.0006635942
139893,0.0013440178
139894,0.00071120664
139895,0.00085833645
139896,0.004451732
139897,0.0064740134
139898,0.0020041103
139899,0.0008579955
139900,0.0015238379
139901,0.0007514281
139902,0.0010123522
139903,0.0010031998
139904,0.0011931793
139905,0.0007478979
139906,0.0029972983
139907,0.0008705453
139908,0.0007830231
139909,0.015875714
139910,0.0005710824
139911,0.0014774441
139912,0.0011077177
139913,0.00097429444
139914,0.0020510128
139915,0.0007590674
139916,0.005845162
139917,0.021846937
139918,0.008213973
139919,0.00074443006
139920,0.000367479
139921,0.0010503929
139922,0.004394539
139923,0.0027215483
139924,0.0007113595
139925,0.0008628511
139926,0.00239786
139927,0.0008699267
139928,0.004394677
139929,0.00056814984
139930,0.005933994
139931,0.00090798514
139932,0.0018792866
139933,0.0015118785
139934,0.00056745816
139935,0.00064174447
139936,0.001063373
139937,0.99754035
139938,0.00094803766
139939,0.0007113595
139940,0.04169997
139941,0.0006956387
139942,0.00083712785
139943,0.0009981893
139944,0.00097222155
139945,0.00087688107
139946,0.0007558903
139947,0.0007986215
139948,0.00057094224
139949,0.023450281
139950,0.00056144584
139951,0.00059948873
139952,0.009289241
139953,0.0009776796
139954,0.00096275867
139955,0.0004388288
139956,0.0015118785
139957,0.0031906369
139958,0.0007853452
139959,0.001283168
139960,0.001302805
139961,0.0015181308
139962,0.008088415
139963,0.00072369934
139964,0.00057094224
139965,0.0007619308
139966,0.0012713143
139967,0.010984539
139968,0.0012561932
139969,0.00083707634
139970,0.006835356
139971,0.00133353
139972,0.00094803766
139973,0.0006092466
139974,0.0019158117
139975,0.0009277182
139976,0.0008801327
139977,0.0018925745
139978,0.0015595552
139979,0.0012785273
139980,0.0016984481
139981,0.00043117726
139982,0.0020086877
139983,0.0010067208
139984,0.0005889643
139985,0.0006337439
139986,0.002161926
139987,0.0010166977
139988,0.0010639167
139989,0.00064693595
139990,0.00039096747
139991,0.0009362659
139992,0.00079712714
139993,0.00099264
139994,0.0010703927
139995,0.0006529674
139996,0.004795058
139997,0.017567508
139998,0.00072335254
139999,0.0012906687
140000,0.0023164935
140001,0.0013621086
140002,0.02514842
140003,0.0023571027
140004,0.0021093825
140005,0.0007821975
140006,0.0017437704
140007,0.0005860838
140008,0.0005021979
140009,0.0029659376
140010,0.03883814
140011,0.0007880338
140012,0.00029526523
140013,0.0008628511
140014,0.0011361117
140015,0.0008983638
140016,0.0010253662
140017,0.0011066847
140018,0.001483353
140019,0.0010638498
140020,0.0007839504
140021,0.0014485173
140022,0.0016653086
140023,0.0047783367
140024,0.0020958201
140025,0.0014352888
140026,0.0005290484
140027,0.0030163946
140028,0.00089754374
140029,0.0017052215
140030,0.0087205265
140031,0.0027355421
140032,0.0017090694
140033,0.0043957327
140034,0.00055232097
140035,0.97724223
140036,0.0006612341
140037,0.0013995862
140038,0.002117872
140039,0.0015463253
140040,0.0018940261
140041,0.0008983638
140042,0.00056814984
140043,0.0015503259
140044,0.00069888076
140045,0.0013092202
140046,0.0008615304
140047,0.0005818041
140048,0.00095429976
140049,0.002050881
140050,0.0014099684
140051,0.0008222829
140052,0.0015554042
140053,0.0012795397
140054,0.01157948
140055,0.0016600499
140056,0.0019422291
140057,0.0018213487
140058,0.0015094574
140059,0.00069570105
140060,0.0006092466
140061,0.000911395
140062,0.0024293063
140063,0.00072142563
140064,0.0016368165
140065,0.0013496785
140066,0.0014197093
140067,0.0009544662
140068,0.00079966063
140069,0.0018613269
140070,0.0017306446
140071,0.0011341631
140072,0.002801902
140073,0.0014673398
140074,0.0046214415
140075,0.0007012212
140076,0.00081007084
140077,0.001508155
140078,0.00079644646
140079,0.005242737
140080,0.001178969
140081,0.0046168244
140082,0.0006067953
140083,0.0021338675
140084,0.003476086
140085,0.00044041142
140086,0.0011361685
140087,0.0011217496
140088,0.0023468605
140089,0.0030293267
140090,0.0009633514
140091,0.0068756198
140092,0.0007113595
140093,0.0009681346
140094,0.0006820864
140095,0.033572663
140096,0.0036724322
140097,0.0012370457
140098,0.004275376
140099,0.0008450296
140100,0.0010379717
140101,0.00079331093
140102,0.001481932
140103,0.0028999364
140104,0.000836655
140105,0.002489455
140106,0.00078139367
140107,0.0018512143
140108,0.0004171
140109,0.0006746655
140110,0.0012852075
140111,0.0013977474
140112,0.0005290484
140113,0.0020407885
140114,0.009360732
140115,0.011880015
140116,0.0006063894
140117,0.0016701921
140118,0.0012670422
140119,0.6358426
140120,0.010764903
140121,0.0064202594
140122,0.0052187443
140123,0.001610388
140124,0.98788595
140125,0.0010812079
140126,0.0005860838
140127,0.0006918731
140128,0.00072407495
140129,0.0024455776
140130,0.0020535823
140131,0.0010067208
140132,0.0035897375
140133,0.0008972842
140134,0.00046375702
140135,0.12838085
140136,0.99743795
140137,0.0019383045
140138,0.0016960276
140139,0.0005860838
140140,0.0024147343
140141,0.0009674652
140142,0.0012138503
140143,0.001009798
140144,0.0014039074
140145,0.0031859903
140146,0.0022366492
140147,0.0006357303
140148,0.006652759
140149,0.010980525
140150,0.0008699657
140151,0.0011732487
140152,0.0033844907
140153,0.00089587085
140154,0.0010461919
140155,0.0016278644
140156,0.005045558
140157,0.0010844371
140158,0.0010952173
140159,0.0017839355
140160,0.0011219698
140161,0.001240149
140162,0.0010163307
140163,0.0014375547
140164,0.0009739617
140165,0.0010375694
140166,0.024636142
140167,0.0007639251
140168,0.0031510107
140169,0.0011200861
140170,0.0009506385
140171,0.0040777256
140172,0.0012798443
140173,0.003279136
140174,0.0015580173
140175,0.0005416726
140176,0.0050597703
140177,0.0060187043
140178,0.0015983187
140179,0.0005860838
140180,0.00070191984
140181,0.0006092466
140182,0.0014174565
140183,0.0006842066
140184,0.004850068
140185,0.0022281078
140186,0.0015624766
140187,0.0015950274
140188,0.0017486828
140189,0.00072833075
140190,0.0007387249
140191,0.01252447
140192,0.0019606862
140193,0.0018187826
140194,0.028637001
140195,0.0013003573
140196,0.0049453597
140197,0.0010448612
140198,0.0039558094
140199,0.0017563499
140200,0.0016760597
140201,0.0022651076
140202,0.0015595552
140203,0.0022679446
140204,0.00049472915
140205,0.0018788439
140206,0.0093714595
140207,0.0022651076
140208,0.0013655768
140209,0.0007719385
140210,0.00080919167
140211,0.0004848967
140212,0.023624068
140213,0.004460306
140214,0.00084813085
140215,0.004532849
140216,0.0032064451
140217,0.0024766324
140218,0.00053678756
140219,0.001029904
140220,0.0022048287
140221,0.0036569596
140222,0.99831796
140223,0.0015674551
140224,0.002563068
140225,0.00045431504
140226,0.00294971
140227,0.0020098295
140228,0.005204905
140229,0.0056663095
140230,0.00081010937
140231,0.08140093
140232,0.0011287513
140233,0.000767416
140234,0.00071907404
140235,0.005732409
140236,0.00072335254
140237,0.0012798705
140238,0.0014156874
140239,0.06288291
140240,0.0014427862
140241,0.00078382454
140242,0.0007590674
140243,0.0014375547
140244,0.0007726498
140245,0.002382319
140246,0.0018841882
140247,0.005517248
140248,0.0020488133
140249,0.0064961305
140250,0.0009900196
140251,0.0010057847
140252,0.0009685207
140253,0.002686719
140254,0.0034508214
140255,0.027584955
140256,0.0029623823
140257,0.000518888
140258,0.0012064414
140259,0.00072534505
140260,0.00056336896
140261,0.0057591433
140262,0.002312063
140263,0.002928856
140264,0.0012628627
140265,0.0008462713
140266,0.0018167157
140267,0.014780449
140268,0.0011598195
140269,0.0030377975
140270,0.0009543074
140271,0.0010800317
140272,0.00065194914
140273,0.00097086414
140274,0.9926127
140275,0.0018976443
140276,0.00058383937
140277,0.00058122934
140278,0.001096105
140279,0.0012816808
140280,0.002230388
140281,0.0010431196
140282,0.0005407255
140283,0.0013184745
140284,0.00083457876
140285,0.0014750388
140286,0.0012433882
140287,0.0014744491
140288,0.0044115647
140289,0.0023159129
140290,0.99572337
140291,0.00088295626
140292,0.0016180043
140293,0.0046621524
140294,0.0027674828
140295,0.0009257959
140296,0.0013633793
140297,0.0017787615
140298,0.00402222
140299,0.001257831
140300,0.97561646
140301,0.0027940178
140302,0.01627863
140303,0.0015382239
140304,0.0052187443
140305,0.0010170504
140306,0.0008683789
140307,0.0011697086
140308,0.0023850778
140309,0.0038326895
140310,0.0033482795
140311,0.0010143588
140312,0.007698404
140313,0.002611563
140314,0.001149674
140315,0.002792817
140316,0.0018010426
140317,0.00048002487
140318,0.0007113595
140319,0.000897165
140320,0.00084103754
140321,0.0023457834
140322,0.0015814496
140323,0.0005221432
140324,0.001006099
140325,0.0048700417
140326,0.029278344
140327,0.0075834007
140328,0.0031875551
140329,0.00095303543
140330,0.020840477
140331,0.0019012649
140332,0.0006228262
140333,0.0015079805
140334,0.00042765343
140335,0.00081010937
140336,0.00083576096
140337,0.0011451015
140338,0.024226986
140339,0.00078022026
140340,0.0004604248
140341,0.0011863161
140342,0.0032331543
140343,0.0010481392
140344,0.00087181083
140345,0.0020673492
140346,0.0010891171
140347,0.0058795074
140348,0.0014846545
140349,0.0010343194
140350,0.002717039
140351,0.0009347332
140352,0.005337858
140353,0.0005971208
140354,0.002313017
140355,0.0010832688
140356,0.00089589896
140357,0.0062999483
140358,0.001139624
140359,0.0002856993
140360,0.0013499478
140361,0.00049592886
140362,0.0014925168
140363,0.00086366746
140364,0.0018138377
140365,0.023492392
140366,0.0024661594
140367,0.0035214836
140368,0.004686149
140369,0.00183351
140370,0.0033024817
140371,0.0037394185
140372,0.0062260167
140373,0.0012835665
140374,0.002181066
140375,0.00060815073
140376,0.0039442377
140377,0.0052187443
140378,0.0018028636
140379,0.0015207916
140380,0.0012168104
140381,0.002280107
140382,0.0014886878
140383,0.007396398
140384,0.0011238214
140385,0.0051659197
140386,0.0013390777
140387,0.0027220582
140388,0.0007821975
140389,0.0025905913
140390,0.0014056138
140391,0.0010677497
140392,0.0018940261
140393,0.0032005766
140394,0.00093239394
140395,0.0048142695
140396,0.0008699267
140397,0.00057094224
140398,0.0005407255
140399,0.00063270313
140400,0.007067733
140401,0.0012816156
140402,0.0007830231
140403,0.0006944087
140404,0.0023254072
140405,0.003797319
140406,0.0011641374
140407,0.00064329006
140408,0.0012728276
140409,0.0041346806
140410,0.0008972496
140411,0.0021132082
140412,0.001887068
140413,0.0030319588
140414,0.0015659805
140415,0.0009372883
140416,0.0007639251
140417,0.0052633206
140418,0.0006853124
140419,0.010641716
140420,0.00044041142
140421,0.0029170532
140422,0.00069706555
140423,0.003078191
140424,0.0007865112
140425,0.0017370939
140426,0.0008635778
140427,0.0008685606
140428,0.00089875597
140429,0.0011798795
140430,0.0009086174
140431,0.008228833
140432,0.001123809
140433,0.0005883373
140434,0.0009329888
140435,0.0008464193
140436,0.018627945
140437,0.011855952
140438,0.010883267
140439,0.0010142429
140440,0.0041377544
140441,0.00083720486
140442,0.00094405666
140443,0.0015046914
140444,0.0019210714
140445,0.0009486543
140446,0.0044063255
140447,0.0011979236
140448,0.0024814573
140449,0.001524279
140450,0.0054031983
140451,0.020290935
140452,0.00080863165
140453,0.0013460662
140454,0.0008222829
140455,0.0012329152
140456,0.0025830483
140457,0.0047793686
140458,0.0013658219
140459,0.00076121377
140460,0.0012329004
140461,0.00092586555
140462,0.0036590537
140463,0.0012453533
140464,0.0014524935
140465,0.0010115938
140466,0.0032919843
140467,0.001248012
140468,0.0007700121
140469,0.0010998149
140470,0.0039952276
140471,0.0017827894
140472,0.0015875001
140473,0.00056814984
140474,0.002258538
140475,0.001565399
140476,0.0050597703
140477,0.0014492928
140478,0.0006807084
140479,0.0007590674
140480,0.015279427
140481,0.00049472915
140482,0.00084369193
140483,0.0008699284
140484,0.00076607993
140485,0.0006382485
140486,0.00097039895
140487,0.0041001923
140488,0.0005407255
140489,0.005952432
140490,0.000911395
140491,0.002435946
140492,0.0071745445
140493,0.0012133503
140494,0.0004171
140495,0.0018740435
140496,0.0057565174
140497,0.0019950543
140498,0.0023420614
140499,0.0010810358
140500,0.001110453
140501,0.00072335254
140502,0.0020022106
140503,0.0010054029
140504,0.0005290484
140505,0.00065463205
140506,0.0019132203
140507,0.0010261568
140508,0.0005407255
140509,0.0019652543
140510,0.001509096
140511,0.005732409
140512,0.9953694
140513,0.00084103754
140514,0.0021048728
140515,0.001403288
140516,0.0049295765
140517,0.002846712
140518,0.0012474747
140519,0.00087900175
140520,0.00053150585
140521,0.0045470335
140522,0.0020921554
140523,0.0017756561
140524,0.23929864
140525,0.00079917343
140526,0.0025684934
140527,0.0020677517
140528,0.0043131397
140529,0.0020098332
140530,0.0027591516
140531,0.0014752363
140532,0.0011121358
140533,0.00086095557
140534,0.0007639251
140535,0.0006939
140536,0.0013599647
140537,0.0035859803
140538,0.0011774169
140539,0.0008321584
140540,0.0005685935
140541,0.0020022106
140542,0.00095169153
140543,0.0003051688
140544,0.004533245
140545,0.0011952053
140546,0.0019853474
140547,0.0052955113
140548,0.0012464111
140549,0.0015889897
140550,0.0009086174
140551,0.0011865321
140552,0.0029096706
140553,0.0008377427
140554,0.000969673
140555,0.0011593645
140556,0.0009004158
140557,0.01604695
140558,0.0006867193
140559,0.001565399
140560,0.0047585773
140561,0.000836655
140562,0.0011051423
140563,0.005310444
140564,0.00070683594
140565,0.0013898417
140566,0.005193816
140567,0.0010081346
140568,0.0011361117
140569,0.0007012212
140570,0.001191179
140571,0.008455656
140572,0.10798873
140573,0.0080939485
140574,0.0018973235
140575,0.028684983
140576,0.0022651076
140577,0.0037425037
140578,0.000976036
140579,0.03572413
140580,0.06864538
140581,0.0010171346
140582,0.0012578712
140583,0.001351866
140584,0.00076778873
140585,0.002061868
140586,0.0012620155
140587,0.0005209062
140588,0.96721697
140589,0.0013900799
140590,0.001018032
140591,0.001454774
140592,0.0010014642
140593,0.001988549
140594,0.0041750553
140595,0.001703062
140596,0.0005221432
140597,0.0017999045
140598,0.0007966844
140599,0.001324116
140600,0.001942745
140601,0.0018108815
140602,0.0021569221
140603,0.013575877
140604,0.0024232261
140605,0.0010958465
140606,0.0013183904
140607,0.002109464
140608,0.0025447577
140609,0.0037226477
140610,0.0013599647
140611,0.02158927
140612,0.0010019152
140613,0.0010085967
140614,0.0016910818
140615,0.0012411269
140616,0.008617739
140617,0.0013919291
140618,0.0047130026
140619,0.0009506385
140620,0.0011683645
140621,0.00077908876
140622,0.000764272
140623,0.0015301885
140624,0.0013740904
140625,0.0022500567
140626,0.0007639251
140627,0.000612095
140628,0.12192739
140629,0.0039460366
140630,0.000978371
140631,0.001808529
140632,0.00095169153
140633,0.0008497912
140634,0.005430115
140635,0.0039947857
140636,0.0033359304
140637,0.00068974926
140638,0.0042634606
140639,0.001565399
140640,0.0013385969
140641,0.00087726844
140642,0.0017618185
140643,0.0011803922
140644,0.0030477932
140645,0.0029363767
140646,0.0012510695
140647,0.008098145
140648,0.0009825826
140649,0.00065573194
140650,0.00257528
140651,0.0013858059
140652,0.0021751192
140653,0.0016232198
140654,0.006071793
140655,0.0015118785
140656,0.0015624766
140657,0.0021095984
140658,0.0044038203
140659,0.0015068329
140660,0.0014090422
140661,0.0037980892
140662,0.003175246
140663,0.0009224008
140664,0.003207465
140665,0.000911402
140666,0.0025447577
140667,0.0012952337
140668,0.0005613696
140669,0.0050466545
140670,0.0008618782
140671,0.00079331093
140672,0.0013900799
140673,0.0028605096
140674,0.0060253753
140675,0.00068774726
140676,0.0014187152
140677,0.0011244515
140678,0.001082194
140679,0.0015089508
140680,0.0015554687
140681,0.008033127
140682,0.00057094224
140683,0.004795058
140684,0.0029043753
140685,0.0011758814
140686,0.0020705264
140687,0.0019466885
140688,0.0008396455
140689,0.008537358
140690,0.0013315375
140691,0.0016129239
140692,0.00056814984
140693,0.0011598195
140694,0.0008296931
140695,0.00387798
140696,0.0011729102
140697,0.0015118785
140698,0.0018733863
140699,0.0007012212
140700,0.0015000297
140701,0.0020956406
140702,0.002743473
140703,0.003133136
140704,0.0012079921
140705,0.019498289
140706,0.001230564
140707,0.00071120664
140708,0.009256488
140709,0.0050597703
140710,0.0013005437
140711,0.00083479506
140712,0.00062233134
140713,0.0015533803
140714,0.0005407255
140715,0.0020098332
140716,0.9897911
140717,0.0024054856
140718,0.000954397
140719,0.004187361
140720,0.0012361241
140721,0.0007909649
140722,0.0018714009
140723,0.0017946374
140724,0.0070413053
140725,0.0007909649
140726,0.00064329006
140727,0.0031657894
140728,0.062945895
140729,0.0006092466
140730,0.004847378
140731,0.0012269317
140732,0.002535456
140733,0.00490663
140734,0.0026174483
140735,0.001608311
140736,0.002312063
140737,0.0008464193
