id,Machine failure
7893,0.20523557
7894,0.000653419
7895,0.0014893003
7896,0.0012532347
7897,0.0010272186
7898,0.001156646
7899,0.0009653033
7900,0.0008341025
7901,0.0029867142
7902,0.0024529966
7903,0.0021250704
7904,0.0012119932
7905,0.0007489987
7906,0.0024182447
7907,0.0006507576
7908,0.0046162065
7909,0.0031005663
7910,0.0019246442
7911,0.0008864251
7912,0.00084397825
7913,0.0014496068
7914,0.0024266187
7915,0.0141569525
7916,0.0022761207
7917,0.0011577818
7918,0.009754861
7919,0.008460498
7920,0.0016252248
7921,0.00086213363
7922,0.00070242974
7923,0.00085887394
7924,0.00086502807
7925,0.0029006386
7926,0.00073331915
7927,0.00082821806
7928,0.0012120394
7929,0.0014865261
7930,0.0007375955
7931,0.0007281552
7932,0.006692233
7933,0.00086650887
7934,0.0020790326
7935,0.0012860132
7936,0.0036794755
7937,0.99563485
7938,0.0014492852
7939,0.013645446
7940,0.00035808914
7941,0.0008945457
7942,0.0007719341
7943,0.0062420107
7944,0.00045908726
7945,0.00076005945
7946,0.0063182106
7947,0.001269838
7948,0.00097171875
7949,0.0008994023
7950,0.00071607134
7951,0.0006855517
7952,0.00086209824
7953,0.002350607
7954,0.0011078671
7955,0.0031414246
7956,0.0009359559
7957,0.0057468205
7958,0.0010363666
7959,0.000861971
7960,0.0067428653
7961,0.002493954
7962,0.99880755
7963,0.0007036944
7964,0.0030309297
7965,0.0035780203
7966,0.007626744
7967,0.004363625
7968,0.00194255
7969,0.0008210787
7970,0.0069417735
7971,0.00262624
7972,0.0008741415
7973,0.0037303395
7974,0.012675287
7975,0.000573726
7976,0.0008816788
7977,0.0013065389
7978,0.0011140571
7979,0.0028550606
7980,0.010654601
7981,0.0924389
7982,0.021551818
7983,0.000825269
7984,0.0010028114
7985,0.9938158
7986,0.0022050426
7987,0.001608141
7988,0.0017512001
7989,0.0029947716
7990,0.006709012
7991,0.0006679772
7992,0.001129706
7993,0.006341268
7994,0.0008109486
7995,0.001424083
7996,0.0017484898
7997,0.0034069521
7998,0.0029216907
7999,0.0009359559
8000,0.0013145756
8001,0.007849239
8002,0.0007036944
8003,0.0007698291
8004,0.0011584918
8005,0.004917279
8006,0.003194555
8007,0.0032437025
8008,0.0063034715
8009,0.008069831
8010,0.001420792
8011,0.0009236416
8012,0.0055030673
8013,0.001697374
8014,0.00095443707
8015,0.0008268798
8016,0.002052968
8017,0.0023096697
8018,0.00798739
8019,0.0017062982
8020,0.00070242974
8021,0.0025105558
8022,0.0006640121
8023,0.0008337867
8024,0.0024232492
8025,0.0024479995
8026,0.0015851558
8027,0.0006219703
8028,0.00075322395
8029,0.002448979
8030,0.0012501224
8031,0.0025476206
8032,0.0006548442
8033,0.0028135278
8034,0.0006301915
8035,0.00084382907
8036,0.003812804
8037,0.99672747
8038,0.004008195
8039,0.0010990121
8040,0.001267987
8041,0.0008325799
8042,0.0011933845
8043,0.002218906
8044,0.0007240184
8045,0.0016438836
8046,0.00656216
8047,0.010481992
8048,0.0023963056
8049,0.0010011309
8050,0.0012678263
8051,0.00080635096
8052,0.0009780937
8053,0.0036463058
8054,0.0007337001
8055,0.00085302454
8056,0.011658312
8057,0.0011259431
8058,0.001424083
8059,0.00062647474
8060,0.0014300545
8061,0.00090047024
8062,0.002132898
8063,0.0007337001
8064,0.0011425235
8065,0.0029317846
8066,0.0010516034
8067,0.00070242974
8068,0.0009157023
8069,0.002469412
8070,0.001036293
8071,0.00093679945
8072,0.00080656196
8073,0.0012205761
8074,0.0007434694
8075,0.0012909331
8076,0.987359
8077,0.009312867
8078,0.0013362474
8079,0.0011604058
8080,0.0096887555
8081,0.002050319
8082,0.0017284128
8083,0.001138088
8084,0.0014866259
8085,0.001402264
8086,0.0012994392
8087,0.008040867
8088,0.0013451178
8089,0.0017682178
8090,0.0015821665
8091,0.00091066974
8092,0.005135407
8093,0.0036736485
8094,0.0035850895
8095,0.0016861084
8096,0.0010931107
8097,0.0007034477
8098,0.0068002976
8099,0.0034949488
8100,0.004008524
8101,0.0011424964
8102,0.0009315596
8103,0.0015811033
8104,0.0031544054
8105,0.0029309483
8106,0.006352912
8107,0.0013648616
8108,0.0027831672
8109,0.0018236917
8110,0.00440317
8111,0.0007218922
8112,0.0016568145
8113,0.08321075
8114,0.00075573503
8115,0.0010382141
8116,0.0015598068
8117,0.0007728011
8118,0.0054457225
8119,0.0007820261
8120,0.0007922156
8121,0.0008269173
8122,0.027308295
8123,0.0008971026
8124,0.0028078638
8125,0.0045022187
8126,0.0019512883
8127,0.0022069563
8128,0.0003120453
8129,0.026046902
8130,0.0012988001
8131,0.0029866048
8132,0.0025552267
8133,0.0016571047
8134,0.009444084
8135,0.0012062415
8136,0.0019641612
8137,0.00067689613
8138,0.002064796
8139,0.0007594636
8140,0.0013310873
8141,0.005769763
8142,0.0045170467
8143,0.0010660184
8144,0.006837982
8145,0.0007497825
8146,0.004104219
8147,0.9881251
8148,0.00087696715
8149,0.0067883627
8150,0.008011543
8151,0.0015036659
8152,0.0014459057
8153,0.00081520446
8154,0.0038216037
8155,0.00069771486
8156,0.0010416842
8157,0.0016881998
8158,0.00081627554
8159,0.0014866259
8160,0.0032032733
8161,0.0027519448
8162,0.0009397424
8163,0.0070225573
8164,0.002773051
8165,0.0012909331
8166,0.0011439513
8167,0.00084382907
8168,0.040729463
8169,0.0010465647
8170,0.0014105345
8171,0.008059026
8172,0.00086137943
8173,0.0012507543
8174,0.0011115258
8175,0.00042299612
8176,0.0070638484
8177,0.0045626517
8178,0.003729466
8179,0.0008153438
8180,0.0012918309
8181,0.0014740531
8182,0.0014607954
8183,0.0015378037
8184,0.0006603332
8185,0.00084167137
8186,0.00084382907
8187,0.0012983171
8188,0.0014488389
8189,0.0008665757
8190,0.0012367112
8191,0.0028240695
8192,0.014401146
8193,0.0020143988
8194,0.0009961758
8195,0.0013243689
8196,0.00065777183
8197,0.00085266656
8198,0.0008748244
8199,0.0020327768
8200,0.0025992314
8201,0.0012680545
8202,0.0012022806
8203,0.001629561
8204,0.0008735499
8205,0.0019219769
8206,0.00149598
8207,0.0008617078
8208,0.0009671864
8209,0.0013520734
8210,0.00050685834
8211,0.00094670267
8212,0.0009375629
8213,0.0008573074
8214,0.0007252763
8215,0.0032064815
8216,0.0011054476
8217,0.0015628047
8218,0.062282175
8219,0.006499911
8220,0.008613149
8221,0.0026221082
8222,0.0033274605
8223,0.00875637
8224,0.00075845426
8225,0.0007390354
8226,0.0027754821
8227,0.0008931226
8228,0.0020932108
8229,0.00130748
8230,0.0021483225
8231,0.0009237143
8232,0.008060707
8233,0.0018400134
8234,0.003038732
8235,0.00059511117
8236,0.0025549836
8237,0.002068227
8238,0.0007407724
8239,0.006129401
8240,0.00091390987
8241,0.0015402298
8242,0.0008852674
8243,0.000653419
8244,0.99030274
8245,0.00081352866
8246,0.00087396335
8247,0.0033690804
8248,0.0037928394
8249,0.00083824375
8250,0.017386341
8251,0.0007209177
8252,0.03044026
8253,0.015243267
8254,0.00065459555
8255,0.0007914957
8256,0.0013761951
8257,0.0008120667
8258,0.0013124194
8259,0.00084388856
8260,0.0013810726
8261,0.0041504023
8262,0.00081296643
8263,0.00071950484
8264,0.0018779293
8265,0.0011786968
8266,0.002276177
8267,0.995002
8268,0.002053382
8269,0.001063286
8270,0.001890583
8271,0.052693855
8272,0.0008990018
8273,0.0059301243
8274,0.0021406047
8275,0.00080580293
8276,0.027400762
8277,0.00086310186
8278,0.0023213695
8279,0.0008277123
8280,0.0010401377
8281,0.00077463215
8282,0.0035547884
8283,0.014856696
8284,0.0053644488
8285,0.0008702783
8286,0.00084167137
8287,0.0022070948
8288,0.00070242974
8289,0.0017172048
8290,0.0027962946
8291,0.0008719063
8292,0.002659865
8293,0.0009397652
8294,0.00080949126
8295,0.0017013046
8296,0.0022128609
8297,0.0011786968
8298,0.0061681997
8299,0.00084585894
8300,0.0010154964
8301,0.0007588027
8302,0.00092402677
8303,0.0013581753
8304,0.0012964674
8305,0.0012009672
8306,0.0037366147
8307,0.0013330239
8308,0.00089251687
8309,0.0007732402
8310,0.0088742655
8311,0.0012693638
8312,0.0010416842
8313,0.0008143787
8314,0.00059900724
8315,0.0022182749
8316,0.00075025036
8317,0.0007337001
8318,0.0015658261
8319,0.007940266
8320,0.0021246863
8321,0.00096934504
8322,0.0008277123
8323,0.0007820261
8324,0.0014510612
8325,0.0017961441
8326,0.0012633313
8327,0.00080580293
8328,0.00074036594
8329,0.00073722895
8330,0.0013524005
8331,0.0010064691
8332,0.0017284128
8333,0.0012520232
8334,0.00417655
8335,0.0010150529
8336,0.0020595284
8337,0.0023790877
8338,0.00070447277
8339,0.011360317
8340,0.0044270325
8341,0.002696629
8342,0.0024926935
8343,0.0013983499
8344,0.00050555076
8345,0.0008482137
8346,0.0007719341
8347,0.0018547174
8348,0.00074078795
8349,0.0017134894
8350,0.000890839
8351,0.2679786
8352,0.007212782
8353,0.0029383444
8354,0.0008277123
8355,0.002137478
8356,0.0009921527
8357,0.000951517
8358,0.016236557
8359,0.0076550115
8360,0.0015594008
8361,0.0030146241
8362,0.0031688714
8363,0.0009133496
8364,0.00085271004
8365,0.00079371553
8366,0.00082378596
8367,0.00089607143
8368,0.03650533
8369,0.006757879
8370,0.001125028
8371,0.0012389601
8372,0.0007337001
8373,0.0007337001
8374,0.0022953944
8375,0.0008931226
8376,0.0009375558
8377,0.0026296622
8378,0.0067268396
8379,0.0029720312
8380,0.0028606183
8381,0.0012633313
8382,0.0011589278
8383,0.0061109047
8384,0.0007287209
8385,0.0016838865
8386,0.00079632766
8387,0.00064848043
8388,0.00036236702
8389,0.00079243834
8390,0.00068298436
8391,0.0022647132
8392,0.003035426
8393,0.0008913538
8394,0.00042299612
8395,0.0027607896
8396,0.011215006
8397,0.0008277123
8398,0.0067181317
8399,0.004226768
8400,0.0011434386
8401,0.0031204147
8402,0.00062556815
8403,0.0013246287
8404,0.00075322395
8405,0.0014808254
8406,0.0010799469
8407,0.0014632404
8408,0.0009375629
8409,0.0006294724
8410,0.0022128609
8411,0.0024842634
8412,0.0007554121
8413,0.0015521396
8414,0.00062877085
8415,0.001305961
8416,0.00067503983
8417,0.00067746115
8418,0.004158198
8419,0.0009419601
8420,0.0017675176
8421,0.004504446
8422,0.0007515068
8423,0.0007061592
8424,0.0020071503
8425,0.0012440734
8426,0.0012415029
8427,0.010106546
8428,0.0011624304
8429,0.004660462
8430,0.0019237688
8431,0.0014110806
8432,0.0031172954
8433,0.99389255
8434,0.0019252094
8435,0.0024050407
8436,0.01703526
8437,0.005025323
8438,0.0007719341
8439,0.0011220953
8440,0.0006321878
8441,0.0011501241
8442,0.0010201343
8443,0.0066743917
8444,0.020071194
8445,0.00073755544
8446,0.0014348323
8447,0.011766953
8448,0.0019729815
8449,0.0010423214
8450,0.0008976118
8451,0.001175092
8452,0.0024949673
8453,0.0040861093
8454,0.0021218916
8455,0.0008623345
8456,0.000653419
8457,0.0014529777
8458,0.0011979121
8459,0.0014724524
8460,0.0009158485
8461,0.0010011405
8462,0.0023112162
8463,0.0007337001
8464,0.007806853
8465,0.0014122946
8466,0.0008676432
8467,0.000927708
8468,0.0013100578
8469,0.00069646095
8470,0.0005760896
8471,0.0011514702
8472,0.0022357395
8473,0.0010919013
8474,0.0021666258
8475,0.0018412663
8476,0.0034670213
8477,0.0007486976
8478,0.003465715
8479,0.0033490113
8480,0.0010419739
8481,0.0009635474
8482,0.0015504477
8483,0.0035278727
8484,0.0007886791
8485,0.0014597867
8486,0.022247853
8487,0.0028895726
8488,0.001676268
8489,0.00080948515
8490,0.00069553696
8491,0.000907932
8492,0.0009971196
8493,0.0019211282
8494,0.016683092
8495,0.0091224555
8496,0.0023511227
8497,0.00086379505
8498,0.0011709321
8499,0.008633213
8500,0.0029105684
8501,0.0016242858
8502,0.005407359
8503,0.0018173013
8504,0.0071409596
8505,0.0018120749
8506,0.0009116972
8507,0.0008741415
8508,0.00072092324
8509,0.00089063606
8510,0.00092520413
8511,0.0007765652
8512,0.00077017944
8513,0.0011041667
8514,0.001175916
8515,0.0008641136
8516,0.0012909331
8517,0.0017509334
8518,0.0009584735
8519,0.0020143988
8520,0.00076005945
8521,0.0007176381
8522,0.0009144886
8523,0.00093807676
8524,0.022129819
8525,0.0033462907
8526,0.0009713628
8527,0.0018191006
8528,0.0015580709
8529,0.00084167137
8530,0.0025185847
8531,0.0020002925
8532,0.0013560427
8533,0.0027481618
8534,0.0058238595
8535,0.0013716043
8536,0.005862331
8537,0.0010761521
8538,0.0085896505
8539,0.0014129289
8540,0.0019563753
8541,0.0013622275
8542,0.00080100476
8543,0.0007886791
8544,0.0078491615
8545,0.0007995459
8546,0.0061527356
8547,0.00077170716
8548,0.002916543
8549,0.0027690674
8550,0.0019702897
8551,0.0007486976
8552,0.00078925694
8553,0.0009611777
8554,0.020145819
8555,0.005294273
8556,0.0009315596
8557,0.9944206
8558,0.0063881334
8559,0.0011945798
8560,0.0014892536
8561,0.0008356801
8562,0.0013094579
8563,0.001481063
8564,0.002398047
8565,0.0013269553
8566,0.0008828254
8567,0.0025660538
8568,0.0023304718
8569,0.0009671864
8570,0.000756377
8571,0.001156646
8572,0.0010840431
8573,0.0014001322
8574,0.031143852
8575,0.0016471791
8576,0.00085287704
8577,0.001403352
8578,0.002784928
8579,0.0027849928
8580,0.01557597
8581,0.00081352866
8582,0.014380375
8583,0.00077228656
8584,0.0009056014
8585,0.0068002976
8586,0.0031888282
8587,0.00756565
8588,0.00084382907
8589,0.013054888
8590,0.00090487563
8591,0.00085887394
8592,0.010765818
8593,0.0042943936
8594,0.0014759346
8595,0.0012366469
8596,0.029736174
8597,0.0010610987
8598,0.0019727338
8599,0.00085243507
8600,0.0011424402
8601,0.0029156029
8602,0.0008671593
8603,0.017564116
8604,0.0006986171
8605,0.01380173
8606,0.0015083202
8607,0.001326707
8608,0.0011933845
8609,0.00077534595
8610,0.00086208066
8611,0.00086310186
8612,0.003436224
8613,0.0015213029
8614,0.003713276
8615,0.0007337001
8616,0.0021768152
8617,0.0011933845
8618,0.0012095154
8619,0.0008741415
8620,0.00064804516
8621,0.0029697374
8622,0.00082378596
8623,0.0007248437
8624,0.0009342743
8625,0.001696525
8626,0.00064804516
8627,0.022557272
8628,0.0020143988
8629,0.45126414
8630,0.00054957607
8631,0.0025021206
8632,0.0008496524
8633,0.003555471
8634,0.004607656
8635,0.0008000668
8636,0.0063907523
8637,0.00092597405
8638,0.9936673
8639,0.001696525
8640,0.0013938142
8641,0.00075322395
8642,0.00069646095
8643,0.0007749932
8644,0.0015071674
8645,0.0012104852
8646,0.9909508
8647,0.0033680159
8648,0.0010416842
8649,0.0007676654
8650,0.0036080282
8651,0.001013911
8652,0.0027990404
8653,0.0014971509
8654,0.0023051943
8655,0.019229641
8656,0.0008236113
8657,0.0010858797
8658,0.0006667767
8659,0.007004157
8660,0.0015016183
8661,0.0015156845
8662,0.007837766
8663,0.00070391974
8664,0.007351027
8665,0.00062745146
8666,0.0012531369
8667,0.0035034453
8668,0.0003785044
8669,0.0013823839
8670,0.0034356245
8671,0.002145355
8672,0.010955014
8673,0.0026529196
8674,0.00084167137
8675,0.0008702783
8676,0.0012520386
8677,0.00086841575
8678,0.0009671864
8679,0.0010789263
8680,0.0007975796
8681,0.00061000744
8682,0.0039491695
8683,0.0049091363
8684,0.003115697
8685,0.0010850132
8686,0.0010818904
8687,0.0009603698
8688,0.0008994023
8689,0.00079940987
8690,0.0007337001
8691,0.0015658261
8692,0.0015137093
8693,0.00051788543
8694,0.0007486976
8695,0.0007371521
8696,0.0009828391
8697,0.99345714
8698,0.004984003
8699,0.0009586443
8700,0.0015130788
8701,0.0042409427
8702,0.0005520273
8703,0.0017135555
8704,0.0009611777
8705,0.029702555
8706,0.0014487305
8707,0.0008788024
8708,0.008914265
8709,0.0007337001
8710,0.00080507726
8711,0.0011628811
8712,0.0011341042
8713,0.002913602
8714,0.0013240693
8715,0.0007375955
8716,0.000972046
8717,0.0006784429
8718,0.00084812555
8719,0.0017757675
8720,0.0017603063
8721,0.0054088393
8722,0.0015944033
8723,0.0031627947
8724,0.0019164754
8725,0.012067916
8726,0.0021155917
8727,0.0011914904
8728,0.0011105738
8729,0.002203176
8730,0.013327825
8731,0.0029794276
8732,0.0008971026
8733,0.0009298464
8734,0.00323682
8735,0.0017272555
8736,0.0009698985
8737,0.0008994023
8738,0.009472537
8739,0.0010622087
8740,0.00051788543
8741,0.0012108795
8742,0.0013656489
8743,0.0007271015
8744,0.0038349112
8745,0.0042367103
8746,0.0012350931
8747,0.0013468362
8748,0.0012648351
8749,0.0009611017
8750,0.0008971026
8751,0.010524055
8752,0.0012100737
8753,0.0022555357
8754,0.00089871744
8755,0.17652878
8756,0.0008356801
8757,0.0049086562
8758,0.0014866259
8759,0.0013856422
8760,0.0064667207
8761,0.03978398
8762,0.001610211
8763,0.005927674
8764,0.0005071947
8765,0.008692345
8766,0.0019214373
8767,0.00084690296
8768,0.016450314
8769,0.0053975666
8770,0.0012389601
8771,0.00065944204
8772,0.0021976158
8773,0.9787811
8774,0.0012042118
8775,0.0012077799
8776,0.0006180009
8777,0.0009779045
8778,0.016213873
8779,0.001555068
8780,0.00085149094
8781,0.007479286
8782,0.0013555379
8783,0.0026060455
8784,0.0013912711
8785,0.001049514
8786,0.0027561726
8787,0.0007515068
8788,0.009649547
8789,0.00091514766
8790,0.0007812365
8791,0.0008277123
8792,0.0024946812
8793,0.98899174
8794,0.0030133675
8795,0.017437093
8796,0.0006500445
8797,0.001161395
8798,0.0038382735
8799,0.0013763589
8800,0.00043973286
8801,0.0007276665
8802,0.0014693107
8803,0.0023345116
8804,0.006805662
8805,0.0008801159
8806,0.0013684892
8807,0.0008305668
8808,0.00080948515
8809,0.0011514439
8810,0.0009147702
8811,0.001365045
8812,0.003428069
8813,0.003308184
8814,0.0013871322
8815,0.0007065446
8816,0.0017180223
8817,0.005293071
8818,0.000764907
8819,0.0032739674
8820,0.0015727018
8821,0.0033525866
8822,0.0020002925
8823,0.00073603
8824,0.0016231409
8825,0.0012127808
8826,0.0012416709
8827,0.0038832093
8828,0.00061053585
8829,0.00081179716
8830,0.0008601184
8831,0.0007254055
8832,0.0057629696
8833,0.00078343396
8834,0.006735505
8835,0.004190452
8836,0.002023655
8837,0.0026349402
8838,0.000653419
8839,0.0025372596
8840,0.000653419
8841,0.001403352
8842,0.0248142
8843,0.0012145899
8844,0.0035856836
8845,0.015769124
8846,0.0031123473
8847,0.00085887394
8848,0.0016824821
8849,0.0044138185
8850,0.0010236786
8851,0.001806246
8852,0.0033204816
8853,0.0026287343
8854,0.0010727395
8855,0.0008671593
8856,0.0052643972
8857,0.0074017034
8858,0.00079334766
8859,0.0052448115
8860,0.0043626036
8861,0.0006191328
8862,0.0015122744
8863,0.991691
8864,0.0012120394
8865,0.017440008
8866,0.0018594541
8867,0.003428745
8868,0.003388899
8869,0.008926068
8870,0.0011542867
8871,0.00048277422
8872,0.0015135321
8873,0.008155933
8874,0.00047810946
8875,0.0010059059
8876,0.00085887394
8877,0.0014579591
8878,0.0032646647
8879,0.0035051021
8880,0.0070638484
8881,0.0007820261
8882,0.0053636315
8883,0.001600415
8884,0.0026884302
8885,0.0012524578
8886,0.0009824398
8887,0.000764907
8888,0.0010116936
8889,0.0010491392
8890,0.0012632369
8891,0.005874939
8892,0.0018340644
8893,0.003928712
8894,0.0028427108
8895,0.0015650309
8896,0.0026193147
8897,0.0008874142
8898,0.0015534837
8899,0.016961465
8900,0.0007957182
8901,0.0008057534
8902,0.002203176
8903,0.00091308303
8904,0.0031784412
8905,0.009273926
8906,0.0012324937
8907,0.001330773
8908,0.002497242
8909,0.0012859919
8910,0.0008548704
8911,0.0018525047
8912,0.0022674203
8913,0.0066625974
8914,0.00094801956
8915,0.0026816984
8916,0.00130748
8917,0.0021544737
8918,0.0008109486
8919,0.0051213666
8920,0.0038586978
8921,0.013341897
8922,0.011138004
8923,0.0002963315
8924,0.002750442
8925,0.0009611777
8926,0.00031075772
8927,0.001543118
8928,0.0058207186
8929,0.00084167137
8930,0.010980375
8931,0.0018193775
8932,0.019652082
8933,0.0016231409
8934,0.0016231409
8935,0.0041754157
8936,0.00076005945
8937,0.0004207356
8938,0.0010518609
8939,0.0008347506
8940,0.0012886224
8941,0.0011280703
8942,0.0011284819
8943,0.002392259
8944,0.0015685778
8945,0.00070242974
8946,0.0012195924
8947,0.0008428487
8948,0.0009860862
8949,0.00057525584
8950,0.00086213363
8951,0.00084167137
8952,0.0008356801
8953,0.00468664
8954,0.00085480325
8955,0.001123107
8956,0.0008868639
8957,0.0009618162
8958,0.0024037664
8959,0.0010416842
8960,0.0007668231
8961,0.010288384
8962,0.0007373836
8963,0.003549946
8964,0.0043866285
8965,0.0016731212
8966,0.0007414387
8967,0.0023844526
8968,0.0007375955
8969,0.0025105558
8970,0.0006496481
8971,0.00079632766
8972,0.000600496
8973,0.0007036944
8974,0.00077997014
8975,0.9692807
8976,0.0040714834
8977,0.00091514766
8978,0.0027652134
8979,0.00090181787
8980,0.0004186947
8981,0.0011094792
8982,0.0018141917
8983,0.016553666
8984,0.0020298576
8985,0.0007486976
8986,0.0009933619
8987,0.0007230747
8988,0.016977405
8989,0.0011341042
8990,0.0008353111
8991,0.0007371521
8992,0.0023853001
8993,0.008664563
8994,0.0007268005
8995,0.0019001232
8996,0.00090995984
8997,0.0010006397
8998,0.00061053585
8999,0.00064848043
9000,0.0028072777
9001,0.009120874
9002,0.0033164518
9003,0.0016693812
9004,0.0012582619
9005,0.00060271105
9006,0.0011797851
9007,0.0009125233
9008,0.00094801956
9009,0.0011892879
9010,0.0005539078
9011,0.0009729193
9012,0.0020002925
9013,0.0011859828
9014,0.0013959736
9015,0.00084382907
9016,0.0008994023
9017,0.013484467
9018,0.003024473
9019,0.0014514654
9020,0.0012501224
9021,0.0011623229
9022,0.0007257267
9023,0.0061340677
9024,0.0012909331
9025,0.0007649992
9026,0.0013362474
9027,0.0029579548
9028,0.0015122744
9029,0.0008727978
9030,0.0007276665
9031,0.0012633313
9032,0.0034349114
9033,0.00093027717
9034,0.0016055012
9035,0.0012928348
9036,0.0014708961
9037,0.001434163
9038,0.001102523
9039,0.0010434262
9040,0.0008140199
9041,0.010829803
9042,0.011133625
9043,0.0011533118
9044,0.0014229307
9045,0.0007390354
9046,0.0016878503
9047,0.00086643617
9048,0.002135708
9049,0.00881655
9050,0.00051787234
9051,0.0023858584
9052,0.0007434694
9053,0.00079462066
9054,0.0012665946
9055,0.017758718
9056,0.0028369857
9057,0.0033756401
9058,0.0069348607
9059,0.0023770502
9060,0.0037497787
9061,0.0010536114
9062,0.0006521334
9063,0.0008671593
9064,0.006499911
9065,0.002322294
9066,0.0033380077
9067,0.006499911
9068,0.0020002925
9069,0.0007034477
9070,0.0015546638
9071,0.0008946135
9072,0.0037336673
9073,0.0025089586
9074,0.004478082
9075,0.0008890357
9076,0.0020922828
9077,0.0009458551
9078,0.005793074
9079,0.002916543
9080,0.057394654
9081,0.00076589786
9082,0.0016273562
9083,0.0011520947
9084,0.00963828
9085,0.0042853216
9086,0.0030294706
9087,0.0007337001
9088,0.0030681973
9089,0.0033886284
9090,0.0016781002
9091,0.0030308233
9092,0.0007375955
9093,0.0017923898
9094,0.0007271015
9095,0.0028545002
9096,0.0007877298
9097,0.003316682
9098,0.0059160134
9099,0.0007886791
9100,0.001895089
9101,0.0022582468
9102,0.0052983128
9103,0.0023626473
9104,0.0011493115
9105,0.0034057605
9106,0.00067746115
9107,0.00070741744
9108,0.0008066642
9109,0.0015638198
9110,0.001178704
9111,0.00073525496
9112,0.0007375955
9113,0.0010395987
9114,0.006838374
9115,0.0035112847
9116,0.99725264
9117,0.00081296643
9118,0.99403507
9119,0.0024415231
9120,0.0011388547
9121,0.0008163856
9122,0.0006318098
9123,0.0009359559
9124,0.0014066658
9125,0.0017350997
9126,0.0025402748
9127,0.0015361871
9128,0.00070242974
9129,0.0029215948
9130,0.0010489199
9131,0.0008377607
9132,0.00082378596
9133,0.002893103
9134,0.0016104478
9135,0.00089776446
9136,0.00077332376
9137,0.002850301
9138,0.001627439
9139,0.0015776227
9140,0.00093807676
9141,0.002721829
9142,0.0010538459
9143,0.0027989007
9144,0.0009270947
9145,0.0424996
9146,0.00093484274
9147,0.0008069301
9148,0.0010969912
9149,0.0011520842
9150,0.0008994023
9151,0.0013240693
9152,0.0007749932
9153,0.0014348323
9154,0.0009089724
9155,0.0021364691
9156,0.0006295518
9157,0.0073832856
9158,0.0007515068
9159,0.0010250034
9160,0.008483198
9161,0.0014682617
9162,0.0010275436
9163,0.0025423828
9164,0.0009600825
9165,0.000927708
9166,0.0014244872
9167,0.0040564467
9168,0.006124192
9169,0.0012996248
9170,0.007611742
9171,0.99396646
9172,0.0065385834
9173,0.022175169
9174,0.0057612653
9175,0.0013536859
9176,0.0011099338
9177,0.0023715363
9178,0.0038657775
9179,0.0016492733
9180,0.0053788405
9181,0.0016029488
9182,0.002365073
9183,0.0010588671
9184,0.023402097
9185,0.0029516993
9186,0.0009025254
9187,0.006932277
9188,0.001481259
9189,0.00088063057
9190,0.00062556815
9191,0.009681356
9192,0.0019009336
9193,0.0011059964
9194,0.0003008294
9195,0.0007337001
9196,0.0021854131
9197,0.002017798
9198,0.012564523
9199,0.0019333278
9200,0.0006855517
9201,0.001020707
9202,0.03778345
9203,0.0025687548
9204,0.00086137943
9205,0.013831625
9206,0.002337131
9207,0.0010039671
9208,0.0014738517
9209,0.00086045865
9210,0.0012946492
9211,0.0015532811
9212,0.001424083
9213,0.00084553583
9214,0.0009342743
9215,0.00076930324
9216,0.0019788456
9217,0.000653419
9218,0.00096532627
9219,0.0018811999
9220,0.0007271015
9221,0.0027815888
9222,0.0014887785
9223,0.002288341
9224,0.0018018212
9225,0.0012905126
9226,0.001874561
9227,0.0007836833
9228,0.003388654
9229,0.00094903895
9230,0.000884257
9231,0.0026853126
9232,0.0041333186
9233,0.001971724
9234,0.0013603547
9235,0.00033214892
9236,0.0008688515
9237,0.00091807946
9238,0.0062349658
9239,0.021486301
9240,0.0053357524
9241,0.001221004
9242,0.00070242974
9243,0.0009664256
9244,0.0024992635
9245,0.0013816693
9246,0.0026811156
9247,0.002086555
9248,0.00095193915
9249,0.0012324437
9250,0.0007065446
9251,0.0019843443
9252,0.0008018104
9253,0.01643468
9254,0.018837325
9255,0.02063795
9256,0.0014714054
9257,0.0014768047
9258,0.00080446334
9259,0.0024307382
9260,0.0015299007
9261,0.00079632766
9262,0.0010301425
9263,0.0019743943
9264,0.002935158
9265,0.0005365486
9266,0.00084382907
9267,0.00313477
9268,0.0029665555
9269,0.0007957182
9270,0.00065743807
9271,0.0022849566
9272,0.0049451953
9273,0.0030830225
9274,0.00070921576
9275,0.0015554967
9276,0.013889663
9277,0.0006855517
9278,0.0008671593
9279,0.001139508
9280,0.005069617
9281,0.0011685732
9282,0.0032739674
9283,0.005381001
9284,0.0015806834
9285,0.00079243834
9286,0.0041504432
9287,0.0012567006
9288,0.0015476437
9289,0.00083356263
9290,0.0010206661
9291,0.0006855517
9292,0.0013145518
9293,0.008475408
9294,0.00079632766
9295,0.00165395
9296,0.0012941185
9297,0.00078343396
9298,0.0011481429
9299,0.0029716894
9300,0.001080166
9301,0.0015567302
9302,0.00076005945
9303,0.0010850132
9304,0.0016146194
9305,0.0010271643
9306,0.0010328719
9307,0.0008502577
9308,0.0016028228
9309,0.010234942
9310,0.00081627554
9311,0.0013065389
9312,0.0013809516
9313,0.00547393
9314,0.001342874
9315,0.0074599693
9316,0.0007337001
9317,0.0012145692
9318,0.0012330431
9319,0.0035572585
9320,0.013220396
9321,0.0012052177
9322,0.001346985
9323,0.0037689966
9324,0.0024933894
